datetime,Accelerometer1RMS,Accelerometer2RMS,Current,Pressure,Temperature,Thermocouple,Voltage,Volume Flow RateRMS,anomaly,changepoint
2020-02-08 14:52:28,0.21531,0.266324,2.15109,0.054711,89.0117,28.6104,242.781,125.671,,
2020-02-08 14:52:29,0.214325,0.265477,1.69682,0.382638,88.7533,28.6048,220.501,126.0,,
2020-02-08 14:52:30,0.215025,0.266638,2.13523,0.054711,89.0679,28.5992,242.525,125.33,,
2020-02-08 14:52:31,0.213211,0.266715,2.20638,0.054711,88.9899,28.5888,233.753,125.671,,
2020-02-08 14:52:33,0.213948,0.2661199999999999,2.72368,0.382638,88.8266,28.601,229.438,125.33,,
2020-02-08 14:52:34,0.212529,0.266239,2.82429,0.054711,88.7785,28.5831,234.657,125.0,,
2020-02-08 14:52:35,0.214409,0.266004,1.85131,0.054711,88.8713,28.599,204.695,125.0,,
2020-02-08 14:52:36,0.213525,0.264891,2.46077,0.054711,88.9385,28.5854,220.413,126.0,,
2020-02-08 14:52:37,0.2150909999999999,0.266552,2.13545,0.054711,89.0553,28.5854,220.736,126.0,,
2020-02-08 14:52:38,0.212667,0.265025,2.71024,0.382638,88.7123,28.5897,227.414,126.0,,
2020-02-08 14:52:39,0.215317,0.266463,2.03433,0.382638,89.0116,28.5833,228.122,125.33,,
2020-02-08 14:52:40,0.2145409999999999,0.264384,3.00533,-0.2732159999999999,89.0,28.5926,242.461,126.344,,
2020-02-08 14:52:41,0.216297,0.267096,2.68165,0.054711,89.0414,28.5856,226.223,126.33,,
2020-02-08 14:52:42,0.214717,0.266027,1.5167,0.054711,89.0307,28.5883,242.518,126.0,,
2020-02-08 14:52:43,0.216047,0.268061,2.35533,-0.2732159999999999,88.7754,28.5787,227.201,125.33,,
2020-02-08 14:52:44,0.214666,0.267487,2.52369,0.054711,89.2189,28.5797,235.043,125.671,,
2020-02-08 14:52:46,0.2149,0.2670909999999999,2.55115,0.054711,88.9332,28.5734,238.896,125.33,,
2020-02-08 14:52:47,0.2155389999999999,0.267315,2.82216,0.054711,88.8198,28.5861,242.304,125.671,,
2020-02-08 14:52:48,0.212246,0.265136,3.00733,0.382638,88.7754,28.5753,247.825,126.0,,
2020-02-08 14:52:49,0.2159469999999999,0.267198,2.64919,0.382638,88.88,28.5753,228.183,125.33,,
2020-02-08 14:52:50,0.2164469999999999,0.267022,2.5292,0.054711,88.9272,28.5788,239.347,126.33,,
2020-02-08 14:52:51,0.214561,0.266602,2.52182,0.382638,89.0188,28.5788,220.73,126.0,,
2020-02-08 14:52:52,0.215966,0.266731,2.65988,0.054711,88.9188,28.58,237.495,125.33,,
2020-02-08 14:52:53,0.2150909999999999,0.268279,2.62868,0.054711,88.8913,28.5879,229.428,125.671,,
2020-02-08 14:52:54,0.214106,0.266107,2.79687,0.054711,89.4378,28.5845,246.387,126.0,,
2020-02-08 14:52:55,0.215876,0.26729,1.50147,0.054711,89.2534,28.5855,222.93400000000003,126.0,,
2020-02-08 14:52:56,0.211752,0.264834,2.62334,-0.2732159999999999,89.4191,28.5893,227.435,126.671,,
2020-02-08 14:52:57,0.2154489999999999,0.266924,2.54988,0.054711,89.5219,28.5922,234.023,126.33,,
2020-02-08 14:52:58,0.2132389999999999,0.264329,2.94152,0.054711,89.4719,28.5922,245.765,126.0,,
2020-02-08 14:53:00,0.215052,0.267414,2.73801,-0.2732159999999999,88.8583,28.5938,224.977,126.0,,
2020-02-08 14:53:01,0.214633,0.264044,2.95834,0.054711,89.5098,28.6019,210.228,126.0,,
2020-02-08 14:53:02,0.2158119999999999,0.266267,2.7932200000000003,-0.2732159999999999,89.5466,28.6056,228.241,126.0,,
2020-02-08 14:53:03,0.2146949999999999,0.2682179999999999,2.91131,0.054711,88.9206,28.6061,204.484,126.0,,
2020-02-08 14:53:04,0.215265,0.269025,2.92777,0.054711,89.3637,28.605,218.858,126.0,,
2020-02-08 14:53:05,0.213267,0.265421,2.5388,0.382638,89.1865,28.5955,220.833,126.0,,
2020-02-08 14:53:06,0.215963,0.267212,1.713,0.710565,89.137,28.6016,221.335,126.0,,
2020-02-08 14:53:07,0.212075,0.264788,2.56887,0.710565,89.33200000000001,28.6016,225.348,126.0,,
2020-02-08 14:53:08,0.214665,0.267183,2.66772,0.710565,89.3865,28.608,223.814,126.0,,
2020-02-08 14:53:09,0.213417,0.264885,2.34991,0.382638,89.0004,28.6045,217.543,126.0,,
2020-02-08 14:53:10,0.21439,0.267018,2.62031,0.054711,89.4064,28.612,225.818,125.33,,
2020-02-08 14:53:11,0.214799,0.264775,2.5901,0.382638,89.4282,28.6097,226.182,125.671,,
2020-02-08 14:53:12,0.215565,0.266664,2.7566,0.054711,89.3803,28.5999,215.154,125.33,,
2020-02-08 14:53:14,0.2150429999999999,0.2671989999999999,2.71551,0.054711,89.4796,28.5997,230.546,125.671,,
2020-02-08 14:53:15,0.21568,0.266582,2.5788,-0.2732159999999999,89.2485,28.6004,208.158,126.0,,
2020-02-08 14:53:16,0.21502,0.267262,2.48186,-0.2732159999999999,89.3927,28.5942,229.176,126.671,,
2020-02-08 14:53:17,0.216238,0.267378,2.39027,-0.2732159999999999,89.3857,28.5942,230.239,125.33,,
2020-02-08 14:53:18,0.2122949999999999,0.26543,2.58156,0.382638,89.4091,28.5887,240.4,125.671,,
2020-02-08 14:53:19,0.215896,0.266027,2.3839200000000003,0.054711,89.4043,28.5942,240.607,126.671,,
2020-02-08 14:53:20,0.213747,0.265872,2.85048,-0.2732159999999999,89.4334,28.5985,227.255,126.33,,
2020-02-08 14:53:21,0.215661,0.266855,1.1233799999999998,0.382638,89.5362,28.597,228.6,126.0,,
2020-02-08 14:53:22,0.2156679999999999,0.264167,2.8949700000000003,0.054711,89.3367,28.5919,234.673,126.0,,
2020-02-08 14:53:23,0.21633,0.268208,1.18509,0.054711,89.49799999999999,28.5844,217.394,126.0,,
2020-02-08 14:53:24,0.215057,0.26666,1.99565,0.054711,89.4599,28.5906,232.906,126.0,,
2020-02-08 14:53:25,0.216076,0.268592,1.5465799999999998,0.382638,89.4442,28.5877,218.447,125.33,,
2020-02-08 14:53:27,0.2165409999999999,0.266773,3.18759,0.382638,89.6085,28.5877,249.14,126.344,,
2020-02-08 14:53:28,0.212832,0.266857,2.7482900000000003,0.710565,89.5789,28.5941,231.774,126.33,,
2020-02-08 14:53:29,0.216721,0.266054,1.91416,0.382638,89.5629,28.5936,233.712,126.671,,
2020-02-08 14:53:30,0.211856,0.2646139999999999,2.6677,0.382638,89.5726,28.5908,222.412,126.33,,
2020-02-08 14:53:31,0.210952,0.26402,3.1098,0.710565,89.4973,28.5871,246.681,126.0,,
2020-02-08 14:53:32,0.214216,0.26696,2.32673,0.382638,89.38600000000001,28.5972,233.395,125.33,,
2020-02-08 14:53:33,0.211996,0.263867,2.40283,0.054711,89.7768,28.5889,220.928,125.671,,
2020-02-08 14:53:34,0.213493,0.266858,1.77767,0.054711,89.7254,28.5826,211.671,126.0,,
2020-02-08 14:53:35,0.2136969999999999,0.265198,1.66943,0.054711,89.5435,28.59,245.883,126.0,,
2020-02-08 14:53:36,0.213278,0.266432,3.015,0.054711,88.9501,28.59,245.795,125.33,,
2020-02-08 14:53:37,0.21479,0.264523,2.62891,0.382638,89.6149,28.584,235.07,125.0,,
2020-02-08 14:53:38,0.21458,0.26724,2.7656400000000003,-0.601143,89.5723,28.5893,229.513,125.671,,
2020-02-08 14:53:39,0.2148679999999999,0.265099,3.06206,0.054711,89.2497,28.5867,239.51,125.33,,
2020-02-08 14:53:40,0.215054,0.267691,2.83321,0.054711,89.0901,28.5787,238.727,125.0,,
2020-02-08 14:53:42,0.215151,0.266545,2.65061,0.054711,89.6651,28.5779,227.174,125.671,,
2020-02-08 14:53:43,0.214303,0.267974,1.11246,-0.2732159999999999,88.8059,28.5869,216.505,126.671,,
2020-02-08 14:53:44,0.2160119999999999,0.266921,2.42372,-0.2732159999999999,88.8035,28.5821,234.768,127.0,,
2020-02-08 14:53:45,0.213344,0.266791,2.95489,0.382638,88.988,28.5829,247.269,126.33,,
2020-02-08 14:53:46,0.21402,0.266151,2.63257,0.382638,89.09899999999999,28.5829,228.791,125.663,,
2020-02-08 14:53:47,0.214666,0.266957,2.99581,0.054711,89.0872,28.5753,223.083,125.671,,
2020-02-08 14:53:48,0.214977,0.264245,2.84077,0.054711,88.9997,28.587,247.813,126.0,,
2020-02-08 14:53:49,0.215417,0.267271,2.7025200000000003,0.054711,88.8554,28.5765,227.771,125.33,,
2020-02-08 14:53:50,0.215218,0.2666989999999999,2.42559,0.382638,88.9328,28.5873,230.115,126.344,,
2020-02-08 14:53:51,0.215055,0.2677449999999999,2.5167,-0.2732159999999999,89.1247,28.5834,229.591,126.33,,
2020-02-08 14:53:52,0.216245,0.266955,3.14453,0.054711,88.8648,28.5845,233.32,126.0,,
2020-02-08 14:53:53,0.21329,0.267651,2.57878,0.054711,88.8674,28.5799,231.71400000000003,126.0,,
2020-02-08 14:53:54,0.21516,0.265893,2.96495,0.710565,88.9844,28.5838,245.046,126.0,,
2020-02-08 14:53:56,0.21314,0.264125,2.57024,0.382638,88.99700000000001,28.5887,231.49,126.0,,
2020-02-08 14:53:57,0.214363,0.266733,2.72077,0.382638,88.9282,28.5836,225.867,126.0,,
2020-02-08 14:53:58,0.215106,0.264518,2.50553,0.382638,88.8602,28.59,244.731,126.0,,
2020-02-08 14:53:59,0.215356,0.266023,2.29141,0.054711,88.9319,28.59,229.572,126.0,,
2020-02-08 14:54:00,0.215356,0.266553,2.37913,0.054711,88.9769,28.5913,234.313,125.33,,
2020-02-08 14:54:01,0.216338,0.267725,2.6429400000000003,0.054711,89.0886,28.5997,229.912,125.671,,
2020-02-08 14:54:02,0.213877,0.26796,2.63447,0.054711,88.9865,28.5895,226.283,126.0,,
2020-02-08 14:54:03,0.215862,0.266734,2.26603,0.382638,89.0952,28.5903,228.114,126.0,,
2020-02-08 14:54:04,0.213155,0.265563,2.48301,0.382638,88.9993,28.5957,223.63,126.0,,
2020-02-08 14:54:05,0.214158,0.266726,2.97414,0.054711,88.8599,28.5974,222.237,126.671,,
2020-02-08 14:54:06,0.2143179999999999,0.265781,2.45785,0.382638,88.9135,28.5972,241.877,126.33,,
2020-02-08 14:54:07,0.213781,0.265349,3.01539,0.054711,88.9692,28.5916,250.837,126.0,,
2020-02-08 14:54:08,0.214561,0.266129,2.86871,0.054711,88.9031,28.5916,210.015,126.671,,
2020-02-08 14:54:09,0.214785,0.263939,2.9347,0.382638,89.1016,28.598000000000003,245.152,125.663,,
2020-02-08 14:54:10,0.215074,0.26745,2.92282,0.382638,88.8923,28.5941,240.555,125.671,,
2020-02-08 14:54:12,0.214471,0.266632,2.30334,-0.2732159999999999,88.7686,28.6097,231.534,126.671,,
2020-02-08 14:54:13,0.215676,0.26761,2.4945,0.054711,88.8198,28.6084,215.272,126.33,,
2020-02-08 14:54:14,0.213105,0.267225,2.84435,0.382638,88.9569,28.6006,224.013,125.33,,
2020-02-08 14:54:15,0.215836,0.266552,3.11525,0.382638,88.8664,28.6091,249.215,125.672,,
2020-02-08 14:54:16,0.213586,0.266451,2.5604400000000003,0.382638,88.9776,28.6091,235.096,126.0,,
2020-02-08 14:54:17,0.213742,0.265588,2.83494,0.054711,89.0468,28.6148,223.564,126.0,,
2020-02-08 14:54:18,0.21331,0.264908,1.17426,0.382638,89.1412,28.6152,215.96,126.33,,
2020-02-08 14:54:19,0.215157,0.266659,3.13768,0.054711,88.755,28.6051,247.356,126.0,,
2020-02-08 14:54:20,0.215209,0.265534,3.10567,-0.2732159999999999,88.8288,28.6107,240.824,126.0,,
2020-02-08 14:54:21,0.215569,0.266922,2.6769700000000003,0.054711,89.0187,28.6131,228.722,126.0,,
2020-02-08 14:54:22,0.21429,0.26633,2.8212200000000003,0.382638,89.0235,28.6159,229.647,126.0,,
2020-02-08 14:54:23,0.21584,0.2674,2.57638,0.382638,88.9008,28.6159,226.631,126.672,,
2020-02-08 14:54:24,0.213586,0.267192,2.73589,0.710565,88.7279,28.6171,222.924,126.33,,
2020-02-08 14:54:25,0.215802,0.267092,2.91207,0.382638,89.2342,28.6213,203.307,126.0,,
2020-02-08 14:54:26,0.21414,0.267536,2.6844,0.054711,89.4475,28.623,230.623,125.33,,
2020-02-08 14:54:27,0.213321,0.265553,3.0138700000000003,0.054711,89.0342,28.6357,239.508,126.345,,
2020-02-08 14:54:28,0.214819,0.266601,2.77945,0.054711,89.5237,28.6213,237.236,125.662,,
2020-02-08 14:54:30,0.2132639999999999,0.265419,2.78854,0.054711,89.3151,28.6234,227.981,126.345,,
2020-02-08 14:54:31,0.215678,0.266849,2.89657,0.382638,89.2848,28.6347,205.824,125.662,,
2020-02-08 14:54:32,0.214696,0.264516,2.79982,0.054711,89.3158,28.6343,233.918,125.672,,
2020-02-08 14:54:33,0.21463,0.266261,2.74438,0.054711,89.456,28.6343,228.8,126.0,,
2020-02-08 14:54:34,0.215688,0.266735,2.5444400000000003,0.054711,89.325,28.6257,224.418,126.0,,
2020-02-08 14:54:35,0.214109,0.2675909999999999,2.60428,0.382638,89.4001,28.6383,229.62,126.0,,
2020-02-08 14:54:36,0.2149309999999999,0.2661159999999999,0.945192,0.382638,89.3422,28.642,213.389,126.0,,
2020-02-08 14:54:37,0.214608,0.26734,2.53871,0.054711,89.5005,28.6406,228.171,126.0,,
2020-02-08 14:54:38,0.212942,0.26514,2.59507,0.054711,89.4089,28.6481,234.807,126.0,,
2020-02-08 14:54:39,0.215536,0.266407,3.09831,0.382638,89.3869,28.6396,251.162,125.33,,
2020-02-08 14:54:40,0.212432,0.264455,2.4032400000000003,0.054711,89.4547,28.6469,212.283,125.0,,
2020-02-08 14:54:41,0.215032,0.267239,2.45536,0.054711,89.3767,28.6499,239.233,125.672,,
2020-02-08 14:54:42,0.2135909999999999,0.263362,2.78609,0.054711,89.4195,28.6433,221.478,126.0,,
2020-02-08 14:54:44,0.215171,0.267389,2.3068,0.054711,89.4469,28.643,205.73,125.33,,
2020-02-08 14:54:45,0.214706,0.264907,2.17445,0.054711,89.4699,28.643,227.197,125.0,,
2020-02-08 14:54:46,0.215726,0.2654849999999999,1.08033,0.054711,89.4343,28.6433,211.81,125.672,,
2020-02-08 14:54:47,0.2146,0.26782,2.0655900000000003,0.382638,89.3827,28.6414,229.413,125.33,,
2020-02-08 14:54:48,0.21464,0.2685099999999999,2.18074,0.710565,89.4872,28.6414,235.251,125.672,,
2020-02-08 14:54:49,0.214363,0.2656659999999999,1.17703,0.054711,89.3654,28.6451,210.576,126.0,,
2020-02-08 14:54:50,0.2153989999999999,0.267854,1.89986,0.382638,89.3242,28.6326,244.773,126.0,,
2020-02-08 14:54:51,0.21218,0.264809,1.38924,0.054711,89.6362,28.6474,206.216,126.0,,
2020-02-08 14:54:52,0.214944,0.266942,2.64644,0.054711,89.5599,28.6357,227.917,126.0,,
2020-02-08 14:54:54,0.2126969999999999,0.265258,2.8990400000000003,0.054711,89.4578,28.6321,234.186,126.672,,
2020-02-08 14:54:55,0.214392,0.264245,2.59073,0.054711,89.5654,28.6339,227.192,125.33,,
2020-02-08 14:54:56,0.2156449999999999,0.266305,1.90043,0.710565,89.6735,28.6448,232.167,125.672,,
2020-02-08 14:54:57,0.214677,0.26534,1.85568,0.382638,89.6293,28.641,215.091,125.33,,
2020-02-08 14:54:58,0.215797,0.266544,2.6777900000000003,0.054711,89.5213,28.6318,226.941,126.345,,
2020-02-08 14:54:59,0.214402,0.267598,2.36941,-0.2732159999999999,89.63799999999999,28.6422,251.02,125.662,,
2020-02-08 14:55:00,0.2155909999999999,0.266847,2.01313,-0.2732159999999999,89.4667,28.6422,225.549,125.672,,
2020-02-08 14:55:01,0.215299,0.267822,2.36295,0.054711,89.4386,28.6527,219.779,126.0,,
2020-02-08 14:55:02,0.212839,0.265839,2.23012,0.054711,89.6776,28.647,227.878,126.0,,
2020-02-08 14:55:03,0.216085,0.267032,0.959015,-0.601143,89.6777,28.6514,216.362,126.0,,
2020-02-08 14:55:05,0.2132909999999999,0.265509,2.70624,0.054711,89.5258,28.647,223.731,126.672,,
2020-02-08 14:55:06,0.216018,0.266687,2.44501,0.054711,89.45100000000001,28.6426,215.604,125.662,,
2020-02-08 14:55:07,0.214856,0.264002,2.60315,0.382638,89.1259,28.6524,210.298,125.672,,
2020-02-08 14:55:08,0.216205,0.266792,3.01986,0.054711,89.1496,28.6518,251.731,126.0,,
2020-02-08 14:55:09,0.215777,0.26682,2.69813,0.382638,88.9069,28.6454,228.127,126.0,,
2020-02-08 14:55:10,0.215632,0.268509,2.9172,0.382638,88.91,28.6479,206.355,126.0,,
2020-02-08 14:55:11,0.213767,0.265256,3.1034900000000003,0.710565,89.1494,28.643,247.951,126.0,,
2020-02-08 14:55:12,0.2165389999999999,0.268234,3.10104,0.054711,89.281,28.6395,250.982,126.0,,
2020-02-08 14:55:13,0.21255,0.263928,2.6812400000000003,0.054711,89.0726,28.6395,227.37,126.0,,
2020-02-08 14:55:14,0.2157349999999999,0.268034,2.32255,0.054711,88.9333,28.6432,222.005,126.0,,
2020-02-08 14:55:15,0.214511,0.264049,3.04933,0.382638,89.04700000000001,28.6382,247.83,126.0,,
2020-02-08 14:55:16,0.215859,0.266567,2.57895,0.054711,88.9037,28.6447,224.159,126.0,,
2020-02-08 14:55:18,0.215577,0.265223,2.88314,0.382638,89.0071,28.6357,213.618,125.33,,
2020-02-08 14:55:19,0.2158489999999999,0.2662219999999999,2.35595,-0.2732159999999999,88.902,28.6332,217.966,125.672,,
2020-02-08 14:55:20,0.214837,0.267218,0.989253,0.054711,88.8808,28.6365,211.521,126.0,,
2020-02-08 14:55:21,0.215421,0.267368,2.6348,0.382638,88.9401,28.6303,236.521,127.0,,
2020-02-08 14:55:22,0.213604,0.265741,2.96862,0.382638,88.9384,28.6303,238.144,125.662,,
2020-02-08 14:55:23,0.215798,0.265939,2.58429,0.382638,88.934,28.6283,251.668,125.672,,
2020-02-08 14:55:24,0.2127489999999999,0.2649019999999999,3.23025,0.382638,88.9097,28.6403,251.468,126.0,,
2020-02-08 14:55:25,0.215473,0.266546,2.11514,-0.2732159999999999,89.0203,28.6257,228.501,126.0,,
2020-02-08 14:55:26,0.213723,0.263897,2.36635,0.710565,88.9721,28.6302,245.15,125.33,,
2020-02-08 14:55:27,0.2153969999999999,0.267335,2.5480400000000003,0.382638,89.0749,28.6317,232.639,126.345,,
2020-02-08 14:55:28,0.214521,0.264244,3.18847,0.054711,89.1183,28.6258,251.558,126.33,,
2020-02-08 14:55:29,0.215703,0.266638,1.6917799999999998,-0.2732159999999999,88.9534,28.6308,217.98,126.0,,
2020-02-08 14:55:30,0.2145989999999999,0.267117,2.44155,-0.2732159999999999,89.0022,28.6203,229.781,126.0,,
2020-02-08 14:55:31,0.215561,0.267309,1.84239,0.054711,89.0134,28.6161,229.109,126.0,,
2020-02-08 14:55:33,0.216135,0.267629,2.68702,-0.2732159999999999,88.8397,28.6265,227.477,126.0,,
2020-02-08 14:55:34,0.212892,0.2661449999999999,2.13754,0.382638,88.8582,28.6287,234.61,126.0,,
2020-02-08 14:55:35,0.216848,0.2656159999999999,2.57536,0.382638,89.0128,28.6287,220.324,126.0,,
2020-02-08 14:55:36,0.2156719999999999,0.267374,1.90443,0.054711,88.9708,28.6229,215.151,126.33,,
2020-02-08 14:55:37,0.2151159999999999,0.263812,1.82966,0.054711,88.9208,28.6209,219.361,126.0,,
2020-02-08 14:55:38,0.2150119999999999,0.267407,2.15407,0.054711,88.8846,28.619,241.37,125.33,,
2020-02-08 14:55:39,0.215141,0.265331,2.39879,0.382638,89.0966,28.6198,230.85,125.672,,
2020-02-08 14:55:40,0.215335,0.267207,2.1871400000000003,-0.2732159999999999,89.0404,28.6305,227.855,126.672,,
2020-02-08 14:55:41,0.215727,0.266955,2.43538,-0.2732159999999999,88.947,28.6297,212.68400000000003,126.33,,
2020-02-08 14:55:42,0.214011,0.26692,2.09157,-0.2732159999999999,88.7596,28.6329,225.483,126.0,,
2020-02-08 14:55:43,0.2166,0.267136,0.903796,0.054711,88.9431,28.6286,228.818,126.672,,
2020-02-08 14:55:44,0.212481,0.265714,2.59595,0.054711,88.8847,28.6282,237.374,126.33,,
2020-02-08 14:55:45,0.215542,0.266718,2.70756,0.054711,89.0093,28.6282,202.804,126.0,,
2020-02-08 14:55:47,0.214038,0.264815,0.924099,0.054711,88.8843,28.6227,206.51,126.0,,
2020-02-08 14:55:48,0.2141239999999999,0.2655889999999999,2.8291,0.054711,88.7884,28.6329,211.586,125.33,,
2020-02-08 14:55:49,0.215179,0.26388,2.27618,0.710565,88.8093,28.6232,226.692,125.672,,
2020-02-08 14:55:50,0.2150929999999999,0.26491,2.28896,0.054711,88.8044,28.6339,230.34,126.0,,
2020-02-08 14:55:51,0.215596,0.267609,3.19951,0.382638,88.9591,28.6325,252.12,126.0,,
2020-02-08 14:55:52,0.215592,0.265607,2.77553,0.054711,88.8333,28.6291,228.39,125.33,,
2020-02-08 14:55:53,0.214299,0.267353,1.93358,0.054711,88.9438,28.6331,222.382,125.0,,
2020-02-08 14:55:54,0.215884,0.2660099999999999,2.98315,-0.2732159999999999,88.9832,28.6426,244.539,126.345,,
2020-02-08 14:55:55,0.213106,0.2660639999999999,2.64011,0.054711,88.8242,28.6351,229.879,125.662,,
2020-02-08 14:55:56,0.2152349999999999,0.2656929999999999,2.8628400000000003,0.054711,88.8585,28.6351,226.495,125.672,,
2020-02-08 14:55:57,0.213703,0.265281,2.75583,0.054711,89.1086,28.6464,228.637,126.0,,
2020-02-08 14:55:58,0.214782,0.265872,2.79828,-0.2732159999999999,88.9613,28.6386,220.767,126.0,,
2020-02-08 14:55:59,0.215111,0.2631739999999999,3.11607,0.054711,88.9334,28.6428,234.774,126.0,,
2020-02-08 14:56:01,0.215133,0.265898,2.7381900000000003,-0.2732159999999999,88.9403,28.6429,226.099,126.0,,
2020-02-08 14:56:02,0.215304,0.267184,2.48035,0.382638,89.3703,28.6539,203.178,126.0,,
2020-02-08 14:56:03,0.214435,0.265852,2.22257,0.054711,89.2167,28.6596,230.257,126.33,,
2020-02-08 14:56:04,0.213892,0.266071,2.8569400000000003,0.382638,89.4612,28.662,243.877,126.0,,
2020-02-08 14:56:05,0.215201,0.266415,2.66833,0.382638,89.0168,28.662,231.499,126.0,,
2020-02-08 14:56:06,0.213193,0.266918,2.7857,0.382638,89.2138,28.6591,222.1,126.0,,
2020-02-08 14:56:07,0.21556,0.266151,1.86385,0.382638,89.3406,28.6608,223.829,126.0,,
2020-02-08 14:56:08,0.212727,0.265917,2.14972,0.054711,89.4521,28.667,221.05,126.0,,
2020-02-08 14:56:09,0.2142389999999999,0.266257,1.86166,0.382638,89.3849,28.6553,228.496,126.0,,
2020-02-08 14:56:10,0.2146719999999999,0.26531,1.72904,0.382638,89.4272,28.6625,221.01,126.0,,
2020-02-08 14:56:11,0.213835,0.265612,1.798,0.054711,89.3109,28.6502,228.685,126.0,,
2020-02-08 14:56:12,0.215523,0.264936,3.09097,0.054711,89.3557,28.6502,249.124,126.0,,
2020-02-08 14:56:13,0.213326,0.2646489999999999,2.65606,-0.2732159999999999,89.4769,28.6452,233.61900000000003,126.0,,
2020-02-08 14:56:14,0.2113469999999999,0.26493,2.67999,0.054711,89.4321,28.6428,228.903,126.0,,
2020-02-08 14:56:15,0.21093,0.263436,2.55453,0.382638,89.4384,28.6405,224.981,124.662,,
2020-02-08 14:56:16,0.212677,0.264411,1.91097,0.054711,89.4206,28.6437,228.893,124.672,,
2020-02-08 14:56:17,0.2118239999999999,0.263963,1.20191,-0.2732159999999999,89.395,28.6381,212.95,125.0,,
2020-02-08 14:56:19,0.213415,0.26463,2.6989,0.054711,89.3955,28.6446,231.999,125.672,,
2020-02-08 14:56:20,0.212477,0.263464,2.77584,0.382638,89.4289,28.645,234.416,126.0,,
2020-02-08 14:56:21,0.213711,0.264315,1.98713,0.054711,89.3886,28.6464,234.237,125.33,,
2020-02-08 14:56:22,0.213442,0.262878,2.78248,0.054711,89.3799,28.6464,235.096,125.0,,
2020-02-08 14:56:23,0.2149059999999999,0.263789,1.91413,0.382638,89.4187,28.6355,223.601,125.33,,
2020-02-08 14:56:24,0.215034,0.265347,3.0297,0.382638,89.4391,28.6471,246.496,125.672,,
2020-02-08 14:56:25,0.214698,0.266214,2.25391,0.382638,89.3906,28.6397,231.794,126.672,,
2020-02-08 14:56:26,0.215405,0.265178,1.09849,0.054711,89.3868,28.6454,205.377,127.0,,
2020-02-08 14:56:27,0.2144869999999999,0.268022,2.24452,0.054711,89.6514,28.6507,231.366,126.33,,
2020-02-08 14:56:28,0.215551,0.265478,2.85213,-0.2732159999999999,89.376,28.6518,237.655,126.0,,
2020-02-08 14:56:29,0.214632,0.266731,2.86374,0.054711,89.5151,28.6468,234.561,126.0,,
2020-02-08 14:56:30,0.213323,0.264346,2.24382,0.054711,89.5995,28.6468,232.621,126.0,,
2020-02-08 14:56:31,0.214917,0.2666409999999999,2.20017,0.054711,89.5731,28.6523,210.466,125.33,,
2020-02-08 14:56:32,0.214013,0.26491,2.00766,0.382638,89.6484,28.6522,223.476,125.672,,
2020-02-08 14:56:33,0.215328,0.265282,2.33954,0.054711,88.9118,28.6519,222.131,126.672,,
2020-02-08 14:56:34,0.2156809999999999,0.264154,2.59928,0.054711,89.3295,28.6595,227.742,126.33,,
2020-02-08 14:56:35,0.216051,0.266038,2.52739,0.382638,89.3052,28.6523,248.167,126.672,,
2020-02-08 14:56:36,0.215204,0.266853,2.57385,0.054711,89.5222,28.6446,224.488,125.662,,
2020-02-08 14:56:37,0.215854,0.2655099999999999,2.5459400000000003,0.054711,89.0735,28.6566,240.779,126.345,,
2020-02-08 14:56:39,0.214525,0.267412,2.61707,0.054711,88.9374,28.6495,230.051,126.33,,
2020-02-08 14:56:40,0.214282,0.264214,2.80079,0.054711,89.3741,28.6435,231.461,126.0,,
2020-02-08 14:56:41,0.214002,0.266279,2.9180900000000003,0.054711,89.3742,28.6435,232.826,126.0,,
2020-02-08 14:56:42,0.214321,0.2656659999999999,1.84434,0.054711,89.2728,28.6456,227.922,126.0,,
2020-02-08 14:56:43,0.213423,0.263984,1.90241,0.054711,89.1845,28.6456,225.903,126.0,,
2020-02-08 14:56:44,0.214948,0.2660099999999999,1.3807200000000002,0.054711,89.0544,28.6419,217.055,126.0,,
2020-02-08 14:56:45,0.214242,0.2635429999999999,1.29484,0.054711,89.0988,28.6384,204.742,126.0,,
2020-02-08 14:56:46,0.215369,0.266058,2.3236,0.054711,88.9348,28.6466,226.551,126.0,,
2020-02-08 14:56:47,0.2146829999999999,0.26394,2.5525900000000004,0.054711,89.5917,28.6513,230.826,125.33,,
2020-02-08 14:56:48,0.215321,0.2651489999999999,2.57357,-0.2732159999999999,89.5852,28.6513,235.462,125.672,,
2020-02-08 14:56:49,0.2142389999999999,0.265857,1.50034,0.054711,88.9283,28.6528,229.069,126.0,,
2020-02-08 14:56:50,0.214653,0.265109,2.91384,-0.2732159999999999,88.9897,28.647,231.908,126.0,,
2020-02-08 14:56:51,0.212785,0.266159,1.89116,0.054711,88.8403,28.6455,226.453,125.33,,
2020-02-08 14:56:53,0.2144869999999999,0.264574,2.36072,0.054711,89.0072,28.6399,227.611,125.672,,
2020-02-08 14:56:54,0.2130429999999999,0.265891,2.90492,0.382638,88.905,28.6417,244.079,125.33,,
2020-02-08 14:56:55,0.213988,0.264855,1.1292799999999998,0.382638,88.8465,28.6396,218.508,125.672,,
2020-02-08 14:56:56,0.212665,0.264971,1.99692,0.382638,89.0393,28.6396,204.879,125.672,,
2020-02-08 14:56:57,0.214883,0.265179,2.75516,0.382638,88.9747,28.6381,234.22,125.33,,
